dia,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.107,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.108,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.109,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.110,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.111,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.112,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.113,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.114,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.115,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.116,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.117,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.118,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.119,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.120,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.121,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.122,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.123,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.124,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.125,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.126,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.127,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.128,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.129,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.130,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.131,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.132,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.133,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.134,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.135,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.136,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.137,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.138,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.139,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.140,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.141,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.142,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.143,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.144,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.145,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.146,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.147,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.148,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.149,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.150,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.151,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.152,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.153,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.154,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.155,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.156,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.157,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.158,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.159,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.160,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.161,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.162,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.163,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.164,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.165,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.166,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.167,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.168,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.169,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.170,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.171,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.172,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.173,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.174,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.175,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.176,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.177,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.178,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.179,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.180,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.181,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.182,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.183,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.184,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.185,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.186,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.187,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.188,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.189,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.190,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.191,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.192,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.193,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.194,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.195,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.196,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.197,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.198,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.199,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.200,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.201,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.202,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.203,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.204,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.205,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.206,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.207,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.208,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.209,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.210,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.211,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.212,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.213,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.214,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.215,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.216,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.217,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.218,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.219,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.220,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.221,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.222,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.223,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.224,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.225,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.226,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.227,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.228,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.229,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.230,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.231,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.232,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.233,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.234,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.235,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.236,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.237,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.238,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.239,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.240,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.241,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.242,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.243,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.244,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.245,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.246,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.247,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.248,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.249,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.250,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.251,326
,474,1.457,548,3.193,3.044,7.411,1.218,2.341,1.295,2.840,2.238,1.498,266,5.646,6.211,1.215,1.215,1.526,12.535,1.656,784,458,1.456,812,1.247,19.252,326
